Offspring ID,Loci typed,First parent non-exclusion probability,Parent pair non-exclusion probability,Candidate mother ID,Loci typed,Pair loci compared,Pair loci mismatching,Pair LOD score,Pair Delta,Pair confidence,Candidate father ID,Loci typed,Pair loci compared,Pair loci mismatching,Pair LOD score,Pair Delta,Pair confidence,Trio loci compared,Trio loci mismatching,Trio LOD score,Trio Delta,Trio confidence
MR12TH_078,11, 3.64712066965688E-0007, 4.04268950426507E-0017,MR09A_0723,11,11,3,-1.12497232665114E+0000, 0.00000000000000E+0000,,MR09A_0881,11,11,4,-3.50265293370861E+0000, 0.00000000000000E+0000,,11,5, 2.23515080335958E+0000, 0.00000000000000E+0000,,
MR12TH_078,11, 3.64712066965688E-0007, 4.04268950426507E-0017,MR09A_0968,11,11,4,-3.42008362959409E+0000, 0.00000000000000E+0000,,MR09A_1103,11,11,5,-9.03416034611037E+0000, 0.00000000000000E+0000,,11,5, 2.63779350862071E-0001, 0.00000000000000E+0000,,
MR12TH_078,11, 3.64712066965688E-0007, 4.04268950426507E-0017,MR09A_0991,10,10,4,-5.00193446656122E+0000, 0.00000000000000E+0000,,MR09A_0448,11,11,4,-4.43179134658189E+0000, 0.00000000000000E+0000,,11,5, 3.75026652014292E-0002, 0.00000000000000E+0000,,
MR12TH_079,11, 8.04212278515946E-0008, 4.83544379510619E-0018,MR09A_0550,11,11,5,-6.17509670661474E+0000, 0.00000000000000E+0000,,MR09A_0674,11,11,4,-2.48149031847574E+0000, 0.00000000000000E+0000,,11,5, 2.35621702354970E+0000, 8.31349244090873E-0003,-,
MR12TH_079,11, 8.04212278515946E-0008, 4.83544379510619E-0018,MR09A_0550,11,11,5,-6.17509670661474E+0000, 0.00000000000000E+0000,,MR09A_0493,11,11,4,-4.09820073370225E+0000, 0.00000000000000E+0000,,11,5, 2.34790353110880E+0000, 0.00000000000000E+0000,,
MR12TH_080,11, 3.26234248249767E-0007, 1.64434711181652E-0017,
MR12TH_081,11, 2.27007474155977E-0008, 1.27039963136719E-0019,
MR12TH_082,11, 3.58334797348505E-0009, 4.34529162670797E-0020,
MR12TH_083,11, 1.10806480580375E-0007, 7.07492761054285E-0019,
MR12TH_084,11, 5.29780723618841E-0008, 2.98302125304877E-0022,
MR12TH_085,11, 1.35217106795908E-0007, 2.66710769387237E-0018,MR09A_0555,11,11,2, 9.38690315628951E+0000, 7.00483670360091E+0000,*,MR09A_1081,11,11,3,-7.95429751774921E-0001, 0.00000000000000E+0000,,11,5, 9.10993679971488E+0000, 4.66900225095006E+0000,+,
MR12TH_085,11, 1.35217106795908E-0007, 2.66710769387237E-0018,MR09A_0555,11,11,2, 9.38690315628951E+0000, 7.00483670360091E+0000,*,MR09A_0358,11,11,5,-8.46945778784160E+0000, 0.00000000000000E+0000,,11,6, 4.44093454876481E+0000, 0.00000000000000E+0000,,
MR12TH_085,11, 1.35217106795908E-0007, 2.66710769387237E-0018,MR09A_0555,11,11,2, 9.38690315628951E+0000, 7.00483670360091E+0000,*,MR09A_0660,11,11,5,-8.34882152658939E+0000, 0.00000000000000E+0000,,11,6, 4.34990916617996E+0000, 0.00000000000000E+0000,,
MR12TH_085,11, 1.35217106795908E-0007, 2.66710769387237E-0018,MR09A_0555,11,11,2, 9.38690315628951E+0000, 7.00483670360091E+0000,*,MR09A_0711,10,10,4,-4.73950810755765E+0000, 0.00000000000000E+0000,,11,6, 4.10860212703212E+0000, 0.00000000000000E+0000,,
MR12TH_085,11, 1.35217106795908E-0007, 2.66710769387237E-0018,MR09A_0555,11,11,2, 9.38690315628951E+0000, 7.00483670360091E+0000,*,MR09A_0877,11,11,5,-9.98358820997804E+0000, 0.00000000000000E+0000,,11,6, 3.53376986140658E+0000, 0.00000000000000E+0000,,
MR12TH_085,11, 1.35217106795908E-0007, 2.66710769387237E-0018,MR09A_0555,11,11,2, 9.38690315628951E+0000, 7.00483670360091E+0000,*,MR09A_1382,11,11,5,-8.72463563029676E+0000, 0.00000000000000E+0000,,11,6, 3.52905759896882E+0000, 0.00000000000000E+0000,,
MR12TH_085,11, 1.35217106795908E-0007, 2.66710769387237E-0018,MR09A_0555,11,11,2, 9.38690315628951E+0000, 7.00483670360091E+0000,*,MR09A_1086,11,11,5,-9.89196252276416E+0000, 0.00000000000000E+0000,,11,6, 2.45338611980180E+0000, 0.00000000000000E+0000,,
MR12TH_085,11, 1.35217106795908E-0007, 2.66710769387237E-0018,MR09A_0519,11,11,3, 2.38206645268860E+0000, 0.00000000000000E+0000,,MR09A_1081,11,11,3,-7.95429751774921E-0001, 0.00000000000000E+0000,,11,6, 1.54539424226109E+0000, 0.00000000000000E+0000,,
MR12TH_085,11, 1.35217106795908E-0007, 2.66710769387237E-0018,MR09A_0555,11,11,2, 9.38690315628951E+0000, 7.00483670360091E+0000,*,MR09A_0901,11,11,6,-1.51995763065054E+0001, 0.00000000000000E+0000,,11,6, 5.21845548608901E-0001, 0.00000000000000E+0000,,
MR12TH_085,11, 1.35217106795908E-0007, 2.66710769387237E-0018,MR09A_0519,11,11,3, 2.38206645268860E+0000, 0.00000000000000E+0000,,MR09A_0711,10,10,4,-4.73950810755765E+0000, 0.00000000000000E+0000,,11,6, 4.18570462534636E-0001, 0.00000000000000E+0000,,
MR12TH_085,11, 1.35217106795908E-0007, 2.66710769387237E-0018,MR09A_0555,11,11,2, 9.38690315628951E+0000, 7.00483670360091E+0000,*,MR09A_0248,11,11,6,-1.04243217591125E+0001, 0.00000000000000E+0000,,11,7, 1.50679472180372E-0001, 0.00000000000000E+0000,,
MR12TH_085,11, 1.35217106795908E-0007, 2.66710769387237E-0018,MR09A_0555,11,11,2, 9.38690315628951E+0000, 7.00483670360091E+0000,*,MR09A_0864,11,11,5,-8.67750111073427E+0000, 0.00000000000000E+0000,,11,7, 3.88032191901469E-0002, 0.00000000000000E+0000,,
MR12TH_086,11, 5.68253332150175E-0008, 7.40770195112962E-0019,
MR12TH_087,11, 1.51251056515815E-0008, 3.84174374218509E-0021,
MR12TH_088,11, 4.63855895727894E-0007, 1.70669528011826E-0018,MR09A_0124,10,10,3,-9.64129536988275E-0001, 0.00000000000000E+0000,,MR09A_0320,11,11,4,-5.78415475994201E+0000, 0.00000000000000E+0000,,11,5, 1.25547216858996E+0000, 1.25547216858996E+0000,-,
MR12TH_089,11, 2.24224737936014E-0009, 2.57974868496119E-0023,
MR12TH_090,11, 1.46800879301956E-0007, 3.60895134117197E-0018,
MR12TH_091,11, 1.44507118409729E-0009, 8.00208228548396E-0023,
MR12TH_092,11, 2.12814462581189E-0007, 1.82520508493921E-0018,
MR12TH_093,11, 5.81505136569648E-0008, 2.46117678699456E-0019,
MR12TH_094,11, 4.55513573144255E-0008, 1.11444591751996E-0018,MR09A_0057,11,11,5,-9.21088444990107E+0000, 0.00000000000000E+0000,,MR09A_1192,11,11,4,-2.69156710119410E-0001, 0.00000000000000E+0000,,11,6, 1.21860140265729E-0002, 1.21860140265729E-0002,-,
MR12TH_095,11, 2.33846070612499E-0008, 7.29504215608893E-0019,
MR12TH_096,11, 9.64810557454842E-0008, 4.85000570633177E-0018,MR09A_0952,11,11,4,-1.97595286123195E+0000, 0.00000000000000E+0000,,MR09A_1064,11,11,3, 1.56893473742107E+0000, 0.00000000000000E+0000,,11,6, 2.18553955490255E-0001, 2.18553955490255E-0001,-,
MR12TH_097,11, 1.51043217556420E-0008, 3.65746889658277E-0020,MR09A_0985,11,11,3, 4.16529152722381E+0000, 3.53575767744028E+0000,*,MR09A_0314,11,11,6,-1.10546446544380E+0001, 0.00000000000000E+0000,,11,6, 1.31647661733020E+0000, 1.31647661733020E+0000,-,
MR12TH_098,11, 1.65237942394202E-0007, 9.35237567359549E-0019,
MR12TH_099,11, 3.63212084779092E-0007, 2.14761927120984E-0017,
MR12TH_100,11, 6.15263340153609E-0008, 4.81977988058700E-0019,
MR12TH_101,11, 1.49524637835999E-0006, 4.02847335756588E-0016,MR09A_0535,11,11,4,-5.34313841337363E+0000, 0.00000000000000E+0000,,MR09A_0501,11,11,2, 2.98082613241178E+0000, 1.28152922942317E+0000,+,11,5, 8.82718585846855E-0001, 8.82718585846855E-0001,-,
MR12TH_102,11, 1.12712175393265E-0009, 4.40729889609275E-0023,
MR12TH_103,11, 2.99497940984879E-0008, 1.00373055229964E-0020,
MR12TH_104,11, 7.25717073120689E-0008, 2.34953684239200E-0019,
MR12TH_105,11, 4.97362508725752E-0008, 1.42730039936268E-0020,
MR12TH_106,11, 7.08040767136188E-0007, 4.38226921597450E-0017,
MR12TH_107,11, 6.57313684524409E-0008, 3.87798868088714E-0019,
MR12TH_108,11, 1.67644084185583E-0007, 3.34897372040015E-0019,
MR12TH_109,11, 9.18126475074546E-0008, 2.41525103985626E-0019,
MR12TH_110,11, 1.52034514542017E-0007, 2.29754853895625E-0018,MR09A_0520,11,11,3,-1.80856606644106E+0000, 0.00000000000000E+0000,,MR09A_1199,11,11,2, 5.53292426963577E+0000, 5.53292426963577E+0000,*,11,4, 9.50678234046878E+0000, 9.27891713192640E+0000,*,
MR12TH_110,11, 1.52034514542017E-0007, 2.29754853895625E-0018,MR09A_1120,11,11,4,-5.81488650698747E+0000, 0.00000000000000E+0000,,MR09A_1199,11,11,2, 5.53292426963577E+0000, 5.53292426963577E+0000,*,11,6, 2.27865208542377E-0001, 0.00000000000000E+0000,,
MR12TH_111,11, 2.50228055405544E-0008, 9.81055826268423E-0021,
MR12TH_112,11, 2.03528653921578E-0007, 5.28260756574647E-0019,
MR12TH_113,11, 1.63490783646949E-0007, 4.35054497587314E-0018,
MR12TH_114,11, 9.26051735692168E-0008, 2.86632675453075E-0018,
MR12TH_115,11, 9.71066291317622E-0010, 1.45654735611573E-0022,
MR12TH_116,11, 9.17112594150664E-0008, 1.21601668862870E-0018,
MR12TH_117,11, 8.58176159897967E-0007, 3.54834280287086E-0016,MR09A_1073,11,11,3, 5.29523500257256E-0001, 5.29523500257256E-0001,+,MR09A_0847,11,11,1, 1.06408784657725E+0001, 5.41003491424495E+0000,*,11,3, 1.57688875764836E+0001, 1.19402157947008E+0001,*,
MR12TH_117,11, 8.58176159897967E-0007, 3.54834280287086E-0016,MR09A_1315,11,11,5,-9.04119955411079E+0000, 0.00000000000000E+0000,,MR09A_0177,10,10,2, 5.23084355152758E+0000, 0.00000000000000E+0000,,11,5, 3.82867178178284E+0000, 0.00000000000000E+0000,,
MR12TH_117,11, 8.58176159897967E-0007, 3.54834280287086E-0016,MR09A_1152,11,11,4,-3.98162706569701E+0000, 0.00000000000000E+0000,,MR09A_0847,11,11,1, 1.06408784657725E+0001, 5.41003491424495E+0000,*,11,6, 2.28604059568033E+0000, 0.00000000000000E+0000,,
MR12TH_117,11, 8.58176159897967E-0007, 3.54834280287086E-0016,MR09A_0733,11,11,5,-9.30620633894670E+0000, 0.00000000000000E+0000,,MR09A_0177,10,10,2, 5.23084355152758E+0000, 0.00000000000000E+0000,,11,5, 1.87198845086482E+0000, 0.00000000000000E+0000,,
MR12TH_117,11, 8.58176159897967E-0007, 3.54834280287086E-0016,MR09A_1073,11,11,3, 5.29523500257256E-0001, 5.29523500257256E-0001,+,MR09A_0177,10,10,2, 5.23084355152758E+0000, 0.00000000000000E+0000,,11,6, 1.54205733735887E+0000, 0.00000000000000E+0000,,
MR12TH_117,11, 8.58176159897967E-0007, 3.54834280287086E-0016,MR09A_1073,11,11,3, 5.29523500257256E-0001, 5.29523500257256E-0001,+,MR09A_0914,11,11,3,-3.23846156503238E+0000, 0.00000000000000E+0000,,11,5, 1.50239868654263E+0000, 0.00000000000000E+0000,,
MR12TH_117,11, 8.58176159897967E-0007, 3.54834280287086E-0016,MR09A_0542,11,11,4,-5.63368113294711E+0000, 0.00000000000000E+0000,,MR09A_0847,11,11,1, 1.06408784657725E+0001, 5.41003491424495E+0000,*,11,6, 1.40761576689981E+0000, 0.00000000000000E+0000,,
MR12TH_117,11, 8.58176159897967E-0007, 3.54834280287086E-0016,MR09A_0331,11,11,5,-9.68617473267817E+0000, 0.00000000000000E+0000,,MR09A_0847,11,11,1, 1.06408784657725E+0001, 5.41003491424495E+0000,*,11,6, 1.39974644850322E+0000, 0.00000000000000E+0000,,
MR12TH_117,11, 8.58176159897967E-0007, 3.54834280287086E-0016,MR09A_0426,11,11,3,-6.23583784684739E-0001, 0.00000000000000E+0000,,MR09A_0711,10,10,3,-1.49525549183509E+0000, 0.00000000000000E+0000,,11,5, 1.39607369020233E+0000, 0.00000000000000E+0000,,
MR12TH_117,11, 8.58176159897967E-0007, 3.54834280287086E-0016,MR09A_0705,11,11,5,-6.33584155485301E+0000, 0.00000000000000E+0000,,MR09A_0918,11,11,3,-3.71031388025150E+0000, 0.00000000000000E+0000,,11,5, 1.28002810336696E+0000, 0.00000000000000E+0000,,
MR12TH_117,11, 8.58176159897967E-0007, 3.54834280287086E-0016,MR09A_1149,11,11,4,-3.81327784648287E+0000, 0.00000000000000E+0000,,MR09A_0847,11,11,1, 1.06408784657725E+0001, 5.41003491424495E+0000,*,11,6, 1.22641901448693E+0000, 0.00000000000000E+0000,,
MR12TH_117,11, 8.58176159897967E-0007, 3.54834280287086E-0016,MR09A_0608,11,11,4,-5.48799384215653E+0000, 0.00000000000000E+0000,,MR09A_0847,11,11,1, 1.06408784657725E+0001, 5.41003491424495E+0000,*,11,6, 1.07460048600351E+0000, 0.00000000000000E+0000,,
MR12TH_117,11, 8.58176159897967E-0007, 3.54834280287086E-0016,MR09A_0030,11,11,4,-6.05907658356877E+0000, 0.00000000000000E+0000,,MR09A_0847,11,11,1, 1.06408784657725E+0001, 5.41003491424495E+0000,*,11,6, 1.05504062019602E+0000, 0.00000000000000E+0000,,
MR12TH_117,11, 8.58176159897967E-0007, 3.54834280287086E-0016,MR09A_1074,10,10,5,-1.23606774666096E+0001, 0.00000000000000E+0000,,MR09A_0847,11,11,1, 1.06408784657725E+0001, 5.41003491424495E+0000,*,11,5, 1.00351615574771E+0000, 0.00000000000000E+0000,,
MR12TH_117,11, 8.58176159897967E-0007, 3.54834280287086E-0016,MR09A_0426,11,11,3,-6.23583784684739E-0001, 0.00000000000000E+0000,,MR09A_0177,10,10,2, 5.23084355152758E+0000, 0.00000000000000E+0000,,11,6, 9.62008260705026E-0001, 0.00000000000000E+0000,,
MR12TH_117,11, 8.58176159897967E-0007, 3.54834280287086E-0016,MR09A_1315,11,11,5,-9.04119955411079E+0000, 0.00000000000000E+0000,,MR09A_0847,11,11,1, 1.06408784657725E+0001, 5.41003491424495E+0000,*,11,6, 6.21557822702504E-0001, 0.00000000000000E+0000,,
MR12TH_117,11, 8.58176159897967E-0007, 3.54834280287086E-0016,MR09A_0566,8,8,4,-1.02342712530866E+0001, 0.00000000000000E+0000,,MR09A_0847,11,11,1, 1.06408784657725E+0001, 5.41003491424495E+0000,*,11,5, 3.98852223582424E-0001, 0.00000000000000E+0000,,
MR12TH_117,11, 8.58176159897967E-0007, 3.54834280287086E-0016,MR09A_0733,11,11,5,-9.30620633894670E+0000, 0.00000000000000E+0000,,MR09A_0847,11,11,1, 1.06408784657725E+0001, 5.41003491424495E+0000,*,11,6, 4.40155915425687E-0002, 0.00000000000000E+0000,,
MR12TH_118,11, 3.51510420873472E-0009, 2.55647615206151E-0021,
MR12TH_119,11, 6.04136277827093E-0009, 1.89762070890390E-0021,
MR12TH_120,11, 1.42536691754042E-0007, 2.26714824722614E-0019,
MR12TH_121,11, 2.09581851107298E-0007, 1.20377371197376E-0017,
MR12TH_122,11, 1.16743960206092E-0008, 8.16086433113086E-0020,
MR12TH_123,7, 4.76604283731467E-0006, 1.02270784903235E-0013,MR09A_0386,11,7,3,-2.92467443562210E+0000, 0.00000000000000E+0000,,MR09A_0112,10,6,1, 2.60582871228388E+0000, 1.61989542137334E+0000,*,7,3, 3.42402227182945E+0000, 3.35514422333246E+0000,-,
MR12TH_123,7, 4.76604283731467E-0006, 1.02270784903235E-0013,MR09A_0386,11,7,3,-2.92467443562210E+0000, 0.00000000000000E+0000,,MR09A_0908,11,7,2, 9.85933290910537E-0001, 0.00000000000000E+0000,,7,4, 6.88780484969860E-0002, 0.00000000000000E+0000,,
MR12TH_124,11, 2.36501867732745E-0007, 6.43191574378088E-0018,MR09A_0984,11,11,1, 1.24282772986092E+0001, 6.95384528598988E+0000,*,MR09A_1380,11,11,4,-2.35985318391049E+0000, 0.00000000000000E+0000,,11,6, 6.11736318318499E+0000, 2.99501108702097E+0000,-,
MR12TH_124,11, 2.36501867732745E-0007, 6.43191574378088E-0018,MR09A_0984,11,11,1, 1.24282772986092E+0001, 6.95384528598988E+0000,*,MR09A_0170,11,11,5,-9.66246798734308E+0000, 0.00000000000000E+0000,,11,6, 3.12235209616402E+0000, 0.00000000000000E+0000,,
MR12TH_124,11, 2.36501867732745E-0007, 6.43191574378088E-0018,MR09A_0037,11,11,2, 5.47443201261939E+0000, 0.00000000000000E+0000,,MR09A_0494,11,11,6,-1.07081168414949E+0001, 0.00000000000000E+0000,,11,6, 9.81983344235818E-0001, 0.00000000000000E+0000,,
MR12TH_124,11, 2.36501867732745E-0007, 6.43191574378088E-0018,MR09A_0984,11,11,1, 1.24282772986092E+0001, 6.95384528598988E+0000,*,MR09A_0988,11,11,4,-3.05242930766802E+0000, 0.00000000000000E+0000,,11,7, 7.83179851320183E-0001, 0.00000000000000E+0000,,
MR12TH_124,11, 2.36501867732745E-0007, 6.43191574378088E-0018,MR09A_0663,11,11,5,-5.32276384359220E+0000, 0.00000000000000E+0000,,MR09A_0231,11,11,3,-1.21684864581877E+0000, 0.00000000000000E+0000,,11,6, 1.08788506483315E-0001, 0.00000000000000E+0000,,
MR12TH_124,11, 2.36501867732745E-0007, 6.43191574378088E-0018,MR09A_0037,11,11,2, 5.47443201261939E+0000, 0.00000000000000E+0000,,MR09A_0905,11,11,6,-1.28659077737449E+0001, 0.00000000000000E+0000,,11,6, 7.10887384961003E-0003, 0.00000000000000E+0000,,
MR12TH_125,11, 4.78974815208784E-0008, 9.40031941947273E-0020,MR09A_0484,9,9,3, 2.09361368320323E+0000, 1.79828446841675E+0000,*,MR09A_1357,11,11,5,-9.72214391839322E+0000, 0.00000000000000E+0000,,11,5, 1.61866790139669E+0000, 1.61866790139669E+0000,-,
MR12TH_126,11, 1.33671794133603E-0007, 3.72238093004887E-0019,MR09A_0249,11,11,3, 2.47618346396431E-0001, 0.00000000000000E+0000,,MR09A_1183,10,10,3, 1.01129335344827E-0002, 0.00000000000000E+0000,,11,4, 8.62149494560835E+0000, 1.68155978345126E+0000,-,
MR12TH_126,11, 1.33671794133603E-0007, 3.72238093004887E-0019,MR09A_0558,11,11,4,-2.42451933460116E+0000, 0.00000000000000E+0000,,MR09A_0969,11,11,3, 5.48033974913790E+0000, 3.90700611043016E+0000,*,11,6, 6.93993516215710E+0000, 0.00000000000000E+0000,,
MR12TH_126,11, 1.33671794133603E-0007, 3.72238093004887E-0019,MR09A_0106,11,11,3, 1.79304097062838E+0000, 1.54542262423194E+0000,*,MR09A_1183,10,10,3, 1.01129335344827E-0002, 0.00000000000000E+0000,,11,5, 5.87252518775571E+0000, 0.00000000000000E+0000,,
MR12TH_126,11, 1.33671794133603E-0007, 3.72238093004887E-0019,MR09A_0558,11,11,4,-2.42451933460116E+0000, 0.00000000000000E+0000,,MR09A_1262,11,11,3, 1.57333363870775E+0000, 0.00000000000000E+0000,,11,6, 3.62840052323602E+0000, 0.00000000000000E+0000,,
MR12TH_126,11, 1.33671794133603E-0007, 3.72238093004887E-0019,MR09A_0571,11,11,5,-7.85124420408210E+0000, 0.00000000000000E+0000,,MR09A_0969,11,11,3, 5.48033974913790E+0000, 3.90700611043016E+0000,*,11,7, 2.19151887010616E-0001, 0.00000000000000E+0000,,
MR12TH_127,11, 6.84408780612537E-0008, 6.35002982687227E-0019,
MR12TH_128,11, 2.05203861333068E-0008, 2.62669937323026E-0021,
MR12TH_129,11, 2.75223102389141E-0007, 3.95719493485513E-0019,
MR12TH_130,11, 4.95666520701930E-0007, 4.85278770645032E-0016,MR09A_0978,11,11,3, 9.09914002230687E-0001, 9.09914002230687E-0001,+,MR09A_0184,11,11,5,-9.37646199770011E+0000, 0.00000000000000E+0000,,11,5, 1.75844794967358E+0000, 1.19341887256077E+0000,-,
MR12TH_130,11, 4.95666520701930E-0007, 4.85278770645032E-0016,MR09A_0260,11,11,4,-4.04348770998499E+0000, 0.00000000000000E+0000,,MR09A_1375,8,8,2, 6.32603254436075E-0001, 6.32603254436075E-0001,+,11,5, 5.65029077112811E-0001, 0.00000000000000E+0000,,
MR12TH_131,11, 4.22296891642621E-0009, 2.77539025765161E-0021,
MR12TH_132,11, 8.36877332715054E-0010, 2.43607176318034E-0022,
MR12TH_133,11, 1.28882092196453E-0008, 6.57247435419663E-0021,MR09A_0731,11,11,3, 2.24535275717034E+0000, 2.24535275717034E+0000,*,MR09A_0438,11,11,4,-2.96533186442069E+0000, 0.00000000000000E+0000,,11,5, 4.31998597618864E+0000, 4.31998597618864E+0000,+,
MR12TH_134,11, 2.04251010999575E-0007, 1.80998592134307E-0019,
MR12TH_135,11, 2.56671086745515E-0007, 1.61226701490833E-0017,
MR12TH_136,11, 4.95166233141576E-0008, 1.52014897123142E-0019,
MR12TH_137,11, 1.02165009890477E-0009, 2.64744689591196E-0023,
MR12TH_138,11, 4.22062674806137E-0007, 1.95583942552676E-0017,MR09A_0275,11,11,4,-5.41544363997129E+0000, 0.00000000000000E+0000,,MR09A_1144,11,11,3, 2.84386394236302E+0000, 2.84386394236302E+0000,*,11,6, 1.59706507029668E+0000, 7.26377019559002E-0001,-,
MR12TH_138,11, 4.22062674806137E-0007, 1.95583942552676E-0017,MR09A_0430,11,11,3,-2.15043219481805E-0001, 0.00000000000000E+0000,,MR09A_0481,11,11,4,-3.33927833217384E+0000, 0.00000000000000E+0000,,11,6, 8.70688050737674E-0001, 0.00000000000000E+0000,,
MR12TH_139,11, 8.96744226994592E-0009, 6.01804926279375E-0021,
MR12TH_140,11, 5.33106186980534E-0007, 7.25158900124391E-0017,MR09A_0560,10,10,3,-2.37138852379504E+0000, 0.00000000000000E+0000,,MR09A_1326,11,11,4,-6.73372697472978E+0000, 0.00000000000000E+0000,,11,4, 2.33799169990951E+0000, 2.33799169990951E+0000,-,
MR12TH_141,11, 3.14716796492429E-0007, 1.49761272705783E-0017,MR09A_0762,11,11,4,-3.59681516516230E+0000, 0.00000000000000E+0000,,MR09A_1254,11,11,2, 4.62017649281062E+0000, 0.00000000000000E+0000,,11,5, 5.03171370057261E+0000, 2.13528704183092E+0000,-,
MR12TH_141,11, 3.14716796492429E-0007, 1.49761272705783E-0017,MR09A_0220,11,11,3, 3.04123115839853E+0000, 3.04123115839853E+0000,*,MR09A_0867,11,11,2, 5.00194395766936E+0000, 3.81767464858739E-0001,+,11,6, 2.89642665874169E+0000, 0.00000000000000E+0000,,
MR12TH_141,11, 3.14716796492429E-0007, 1.49761272705783E-0017,MR09A_0220,11,11,3, 3.04123115839853E+0000, 3.04123115839853E+0000,*,MR09A_1343,7,7,2, 1.00905713879932E+0000, 0.00000000000000E+0000,,11,5, 2.10885666504650E+0000, 0.00000000000000E+0000,,
MR12TH_141,11, 3.14716796492429E-0007, 1.49761272705783E-0017,MR09A_0425,9,9,4,-6.77146420163964E+0000, 0.00000000000000E+0000,,MR09A_1254,11,11,2, 4.62017649281062E+0000, 0.00000000000000E+0000,,11,5, 9.21240450633990E-0001, 0.00000000000000E+0000,,
MR12TH_142,11, 3.85181107328126E-0007, 9.37914242454329E-0018,
MR12TH_143,11, 3.83550488061162E-0013, 5.51262450696665E-0029,
MR12TH_144,11, 1.17147061570715E-0007, 3.66765845068380E-0018,
MR12TH_145,11, 1.83257678955104E-0008, 5.96170615378120E-0020,
MR12TH_146,11, 5.45847369021075E-0007, 7.55017794652226E-0018,
MR12TH_147,11, 2.40292619526571E-0009, 1.67149301956342E-0022,MR09A_1251,11,11,2, 9.18923149974508E+0000, 9.18923149974508E+0000,*,MR09A_0432,11,11,6,-9.70991308021715E+0000, 0.00000000000000E+0000,,11,7, 8.57790558368162E-0001, 5.19262789475309E-0001,-,
MR12TH_147,11, 2.40292619526571E-0009, 1.67149301956342E-0022,MR09A_1251,11,11,2, 9.18923149974508E+0000, 9.18923149974508E+0000,*,MR09A_0870,11,11,7,-1.43038205770951E+0001, 0.00000000000000E+0000,,11,7, 3.38527768892853E-0001, 0.00000000000000E+0000,,
MR12TH_148,11, 1.14703954524453E-0006, 7.34255657330156E-0016,MR09A_0204,11,11,3, 2.51299610420574E+0000, 2.51299610420574E+0000,*,MR09A_1204,11,11,3,-2.06350598969547E+0000, 0.00000000000000E+0000,,11,4, 9.83420933403931E+0000, 8.38928148230014E+0000,*,
MR12TH_148,11, 1.14703954524453E-0006, 7.34255657330156E-0016,MR09A_0204,11,11,3, 2.51299610420574E+0000, 2.51299610420574E+0000,*,MR09A_0215,11,11,3,-1.94109121197381E+0000, 0.00000000000000E+0000,,11,6, 1.44492785173917E+0000, 0.00000000000000E+0000,,
MR12TH_149,11, 3.43098876835267E-0008, 4.65006463820834E-0019,
MR12TH_150,11, 2.84587397197864E-0007, 2.17501243155608E-0017,
MR12TH_151,11, 2.60638180830502E-0008, 2.86719817177914E-0019,
MR12TH_152,11, 1.34508129041192E-0007, 5.41687687674830E-0019,MR09A_1162,10,10,4,-3.57111548364367E+0000, 0.00000000000000E+0000,,MR09A_1226,10,10,3,-1.29558733813301E+0000, 0.00000000000000E+0000,,10,5, 7.54771584209516E-0001, 6.72836003442320E-0001,-,
MR12TH_152,11, 1.34508129041192E-0007, 5.41687687674830E-0019,MR09A_1162,10,10,4,-3.57111548364367E+0000, 0.00000000000000E+0000,,MR09A_1284,11,11,3, 1.23079346115764E+0000, 1.23079346115764E+0000,+,11,6, 8.19355807671966E-0002, 0.00000000000000E+0000,,
MR12TH_153,11, 1.80813705907083E-0007, 5.80045246772248E-0019,MR09A_0543,11,11,3,-1.86607761756122E+0000, 0.00000000000000E+0000,,MR09A_0053,11,11,4,-2.57698378535612E-0001, 0.00000000000000E+0000,,11,6, 2.28191509026282E+0000, 2.28191509026282E+0000,-,
MR12TH_154,11, 2.62075172958580E-0006, 1.14759458003657E-0015,
MR12TH_155,11, 1.90209074758053E-0007, 3.87276252432788E-0019,
MR12TH_156,11, 4.84795675595750E-0007, 1.61415324160042E-0016,MR09A_0844,11,11,4,-4.25994778560326E+0000, 0.00000000000000E+0000,,MR09A_1333,11,11,4,-5.66669626589407E+0000, 0.00000000000000E+0000,,11,5, 4.44993660995852E-0001, 4.44993660995852E-0001,-,
MR12TH_157,11, 9.13959982379871E-0008, 5.19181043172433E-0019,MR09A_0120,11,11,5,-5.47740067580054E+0000, 0.00000000000000E+0000,,MR09A_0096,11,11,2, 4.05092508526070E+0000, 4.05092508526070E+0000,*,11,6, 2.29265672880146E+0000, 2.29265672880146E+0000,-,
MR12TH_158,11, 3.28065530972167E-0007, 3.37947826236413E-0019,
MR12TH_159,11, 8.40995381353077E-0007, 2.82837281370895E-0018,
MR12TH_160,11, 1.93595128002904E-0007, 4.65667166075360E-0019,
MR12TH_161,11, 7.85144630948513E-0008, 5.85620472328821E-0019,
MR12TH_162,11, 4.47931637950819E-0007, 5.54623035605010E-0017,
MR12TH_163,11, 1.34535642225697E-0007, 9.48808609450300E-0018,MR09A_0395,11,11,3, 1.32057602044066E+0000, 1.32057602044066E+0000,*,MR09A_1025,11,11,4,-6.11605723001178E+0000, 0.00000000000000E+0000,,11,4, 5.84350074405706E+0000, 4.16269652692230E+0000,+,
